chamber_pressure,expansion_ratio,chamber_area,thrust_coeff_vac,chamber_volume,isp,contraction_ratio,thrust_coeff,exit_mach,chamber_diameter,isp_vac,mdot,throat_area,exit_area,chamber_length,exit_diameter,exhaust_velocity,mdot_ox,mdot_fuel,throat_diameter,cstar,nozzle_length,feasible
5.0,7.876186624172613,0.10082704335041623,1.746486770751889,0.025206760837604057,301.019889224399,4.0,1.586875848813031,2.957953479816565,0.3582973329128707,331.297029100828,67.7507533210052,0.025206760837604057,0.1985331525478551,0.20521283338589116,0.5027725736004974,2951.996696662452,51.619621577908724,16.13113174309648,0.17914866645643535,1860.2568681541907,0.4831111625577843,true
7.5,10.83051902476274,0.06469217023125673,1.7951545725751283,0.016173042557814182,312.7729915554404,4.0,1.6488342605505837,3.1491065807874272,0.2869993543079408,340.5289903311817,65.2048764125581,0.016173042557814182,0.17516244511070395,0.21412508071150738,0.4722539061431368,3067.2552576371595,49.6799058381395,15.524970574418592,0.1434996771539704,1860.2568681541907,0.49076979251734604,true
10.0,13.613407728206797,0.04734558646254097,1.827641287161869,0.011836396615635243,320.5256042628083,4.0,1.6897034333558136,3.2833310847743125,0.24552448544449687,346.6915059643235,63.62775387777341,0.011836396615635243,0.1611336931614096,0.2193094393194379,0.45294788896994387,3143.282417043869,48.47828866877974,15.149465208993668,0.12276224272224844,1860.2568681541907,0.49290663605889995,true
12.5,16.27729832096691,0.03721348009651728,1.8517506844085763,0.00930337002412932,326.2360342698122,4.0,1.7198069042188184,3.386854581730957,0.2176733204967956,351.26489971399786,62.514014753782604,0.00930337002412932,0.15143372927309406,0.22279083493790056,0.4391029634575724,3199.2826054720535,47.62972552669151,14.884289227091095,0.1088366602483978,1860.2568681541907,0.4930270421153389,true
15.0,18.85114636714012,0.030590870176051197,1.8707790567691638,0.007647717544012799,330.71899388603566,4.0,1.7434395630591322,3.471147402545745,0.1973562910474553,354.8744565324403,61.66662525160669,0.007647717544012799,0.14416824279673066,0.22533046361906808,0.42843985321603517,3243.2454213924916,46.98409542979557,14.682529821811116,0.09867814552372765,1860.2568681541907,0.49227377351745816,true
17.5,21.35315508630143,0.025933043466047308,1.8864161311991197,0.006483260866511827,334.38800589793334,4.0,1.7627813632494345,3.5422571327284817,0.1817112447161905,357.840706485907,60.98999934161398,0.006483260866511827,0.13843807474757605,0.22728609441047617,0.41983905400238336,3279.2261380389677,46.46857092694398,14.521428414669995,0.09085562235809524,1860.2568681541907,0.49111195006112696,true
20.0,23.79574885106925,0.02248348554045343,1.8996387950101252,0.005620871385113357,337.48042941959557,4.0,1.7790835823933957,3.6037640338905774,0.16919474842200788,360.3489586586384,60.4311316500132,0.005620871385113357,0.13375284380431918,0.228850656447249,0.412673490731407,3309.5524531676765,46.042766971438624,14.38836467857457,0.08459737421100394,1860.2568681541907,0.489757494921596,true
22.5,26.187906089521437,0.019828792011868247,1.9110605372156693,0.004957198002967062,340.14449966380903,4.0,1.7931276667925244,3.6579632541218174,0.1588924230850526,362.51558787291134,59.95782462957904,0.004957198002967062,0.12981863576886463,0.23013844711436843,0.4065590002748545,3335.6780576280926,45.68215209872689,14.275672530852152,0.0794462115425263,1860.2568681541907,0.4883194231433763,true
25.0,28.53639395834763,0.017724282734337772,1.9210907254407448,0.004431070683584443,342.4786872911498,4.0,1.8054327207275618,3.7064143957641447,0.15022402497412166,364.41824846899425,59.54917785065216,0.004431070683584443,0.1264467786840504,0.2312219968782348,0.4012443631067086,3358.5686187237543,45.370802171925455,14.178375678726704,0.07511201248706083,1860.2568681541907,0.4868558087874004,true
